metabolite_name	rt	mz
Broad_HP_mz628.4809_rt4.22	4.22	628.4808868
Broad_HP_mz231.1701_rt3.99	3.99	231.1701492
Broad_HP_mz442.3009_rt4.09	4.09	442.3009012
Broad_HP_mz446.3218_rt4.58	4.58	446.3218175
Broad_HP_mz465.2459_rt4.41	4.41	465.245860499999
Broad_HP_mz400.2513_rt4.5	4.5	400.2513434
Broad_HP_mz183.1126_rt4.67	4.67	183.112633899999
Broad_HP_mz287.1001_rt4.42	4.42	287.1000937
Broad_HP_mz632.4214_rt4.93	4.93	632.4214094
Broad_HP_mz600.4496_rt4.77	4.76999999999999	600.449569699999
Broad_HP_mz159.0276_rt4.8	4.8	159.027606999999
Broad_HP_mz523.4005_rt5.44	5.44	523.400513
Broad_HP_mz312.2015_rt5.77	5.77	312.201476399999
Broad_HP_mz169.1334_rt5.77	5.77	169.1333789
Broad_HP_mz356.2611_rt5.76	5.76	356.2610851
Broad_HP_mz242.1304_rt5.83	5.83	242.1304485
Broad_HP_mz168.0436_rt5.99	5.99	168.0435859
Broad_HP_mz766.5376_rt6.44	6.44	766.5375804
Broad_HP_mz202.18_rt6.65	6.65	202.179969199999
Broad_HP_mz722.5328_rt6.66	6.66	722.5328213
Broad_HP_mz592.3901_rt7.03	7.03	592.390119099999
Broad_HP_mz200.0851_rt6.89	6.89	200.085056299999
Broad_HP_mz550.3432_rt7.04	7.04	550.3432166
Broad_HP_mz784.5859_rt7.06	7.06	784.585874099999
Broad_HP_mz741.5303_rt7.15	7.15	741.5302755
Broad_HP_mz578.3816_rt7.39	7.39	578.3816282
Broad_HP_mz358.2069_rt7.3	7.3	358.2068863
Broad_HP_mz407.1885_rt7.34	7.34	407.1884931
Broad_HP_mz73.0841_rt7.44	7.44	73.08405632
Broad_HP_mz86.0599_rt7.86	7.86	86.0598920799999
Broad_HP_mz183.1239_rt7.94	7.94	183.1238523
Broad_HP_mz138.0549_rt7.97	7.97	138.054918899999
Broad_HP_mz191.9822_rt8.13	8.13	191.982168199999
Broad_HP_mz168.1018_rt8.24	8.24	168.1017998
Broad_HP_mz257.9391_rt8.53	8.52999999999999	257.9391206
Broad_HP_mz245.1607_rt8.63	8.63	245.1606969
Broad_HP_mz201.1596_rt9.46	9.46	201.1596302
Broad_HP_mz300.1917_rt9.51	9.51	300.1917024
Broad_HP_mz689.8646_rt10.05	10.05	689.864617899999
Broad_HP_mz231.17_rt10.29	10.29	231.170030999999
Broad_HP_mz300.6893_rt11.92	11.92	300.6892589
Broad_HP_mz650.5345_rt1.6	1.6	650.5345131
Broad_HP_mz756.5988_rt1.6	1.6	756.5987634
Broad_HP_mz642.5301_rt1.63	1.63	642.530126099999
Broad_HP_mz572.4881_rt1.59	1.59	572.488112699999
Broad_HP_mz281.2473_rt1.67	1.67	281.247263999999
Broad_HP_mz504.4411_rt1.7	1.7	504.4411357
Broad_HP_mz618.4208_rt1.7	1.7	618.420790499999
Broad_HP_mz516.3892_rt1.7	1.7	516.3892409
Broad_HP_mz542.4048_rt1.71	1.71	542.404840799999
Broad_HP_mz378.212_rt1.72	1.72	378.2120075
Broad_HP_mz314.2688_rt1.75	1.75	314.2687963
Broad_HP_mz488.3216_rt1.84	1.84	488.3215528
Broad_HP_mz281.2109_rt1.83	1.83	281.2109439
Broad_HP_mz476.2851_rt1.86	1.86	476.285057499999
Broad_HP_mz578.3171_rt1.83	1.83	578.317108599999
Broad_HP_mz385.2219_rt1.86	1.86	385.2218528
Broad_HP_mz111.0802_rt1.87	1.87	111.080219099999
Broad_HP_mz320.1702_rt1.87	1.87	320.1701832
Broad_HP_mz317.2949_rt1.89	1.89	317.2949206
Broad_HP_mz329.1494_rt1.87	1.87	329.1493577
Broad_HP_mz346.1859_rt1.87	1.87	346.185856699999
Broad_HP_mz209.1534_rt1.94	1.94	209.1533688
Broad_HP_mz105.0696_rt1.95	1.95	105.0696105
Broad_HP_mz509.5038_rt2.03	2.02999999999999	509.5038199
Broad_HP_mz556.4051_rt2.04	2.04	556.405072499999
Broad_HP_mz284.2583_rt2.05	2.04999999999999	284.2583328
Broad_HP_mz384.347_rt2.42	2.42	384.3469579
Broad_HP_mz235.1439_rt2.48	2.48	235.143901599999
Broad_HP_mz396.2741_rt2.45	2.45	396.2741279
Broad_HP_mz245.2222_rt2.58	2.58	245.2221878
Broad_HP_mz565.4937_rt2.61	2.61	565.4936827
Broad_HP_mz614.4474_rt2.99	2.99	614.4473689
Broad_HP_mz604.4053_rt4.2	4.2	604.4053069
Broad_HP_mz563.4313_rt4.28	4.28	563.4312908
Broad_HP_mz342.2484_rt4.9	4.9	342.2484096
Broad_HP_mz772.2663_rt5.08	5.08	772.266314999999
Broad_HP_mz478.8495_rt5.79	5.79	478.849469699999
Broad_HP_mz137.065_rt5.51	5.51	137.0650098
Broad_HP_mz370.3314_rt5.68	5.68	370.331428599999
Broad_HP_mz443.3085_rt6.15	6.15	443.308545299999
Broad_HP_mz148.0038_rt5.98	5.98	148.003756
Broad_HP_mz744.0464_rt6.64	6.64	744.0463618
Broad_HP_mz172.133_rt7.07	7.07	172.132981199999
Broad_HP_mz298.1859_rt6.75	6.75	298.1859001
Broad_HP_mz754.0896_rt7.07	7.07	754.0896377
Broad_HP_mz319.1361_rt7.11	7.11	319.1360866
Broad_HP_mz342.212_rt7.12	7.12	342.211968599999
Broad_HP_mz173.1283_rt7.22	7.22	173.128289999999
Broad_HP_mz363.1623_rt7.26	7.26	363.1623065
Broad_HP_mz444.7935_rt7.59	7.59	444.793495899999
Broad_HP_mz739.1738_rt7.57	7.57	739.173769999999
Broad_HP_mz532.2798_rt7.78	7.78	532.279793
Broad_HP_mz226.0951_rt7.93	7.93	226.0950871
Broad_HP_mz183.1239_rt8.14	8.14	183.123852099999
Broad_HP_mz276.1579_rt8.26	8.26	276.1578695
Broad_HP_mz204.1228_rt8.23	8.23	204.122778299999
Broad_HP_mz302.1961_rt8.2	8.19999999999999	302.196075899999
Broad_HP_mz190.1436_rt8.46	8.46	190.143577499999
Broad_HP_mz667.4098_rt8.83	8.83	667.4097722
Broad_HP_mz279.0853_rt9.18	9.18	279.0852575
Broad_HP_mz306.2134_rt9.21	9.21	306.213434099999
Broad_HP_mz342.8749_rt9.53	9.52999999999999	342.874940499999
Broad_HP_mz179.0925_rt9.24	9.24	179.0925498
Broad_HP_mz288.1917_rt10.57	10.57	288.191720799999
Broad_HP_mz159.1491_rt10.68	10.68	159.1491011
Broad_HP_mz725.4015_rt10.73	10.73	725.401472
Broad_HP_mz579.6746_rt11.35	11.35	579.6746455
Broad_HP_mz343.2435_rt12.73	12.73	343.243534099999
Broad_HP_mz718.5745_rt1.59	1.59	718.5744696
Broad_HP_mz674.4481_rt1.71	1.71	674.448108499999
Broad_HP_mz528.4257_rt1.71	1.71	528.425681599999
Broad_HP_mz698.5192_rt1.64	1.64	698.519152299999
Broad_HP_mz414.3575_rt1.72	1.72	414.3575111
Broad_HP_mz514.3735_rt1.67	1.67	514.3735294
Broad_HP_mz630.4937_rt1.72	1.72	630.493733099999
Broad_HP_mz588.3741_rt1.78	1.78	588.374079299999
Broad_HP_mz461.3622_rt1.74	1.74	461.362198499999
Broad_HP_mz209.0935_rt1.83	1.83	209.0934951
Broad_HP_mz362.2535_rt1.8	1.8	362.253464899999
Broad_HP_mz404.2278_rt1.87	1.87	404.227776399999
Broad_HP_mz125.0959_rt1.85	1.85	125.0958941
Broad_HP_mz193.1221_rt1.86	1.86	193.1221231
Broad_HP_mz764.5301_rt1.91	1.91	764.5301166
Broad_HP_mz764.543_rt2.06	2.06	764.5429814
Broad_HP_mz238.2164_rt2.45	2.45	238.2164386
Broad_HP_mz217.1909_rt2.6	2.6	217.1909012
Broad_HP_mz181.0858_rt3.31	3.31	181.0857632
Broad_HP_mz244.1542_rt3.78	3.78	244.154162
Broad_HP_mz171.1127_rt4.56	4.55999999999999	171.1126581
Broad_HP_mz166.1226_rt4.59	4.59	166.1225642
Broad_HP_mz790.5522_rt4.83	4.83	790.5522316
Broad_HP_mz584.4518_rt5.3	5.3	584.451842
Broad_HP_mz571.9304_rt5.78	5.78	571.930356599999
Broad_HP_mz319.2746_rt5.91	5.91	319.2746048
Broad_HP_mz300.1989_rt5.92	5.92	300.198894699999
Broad_HP_mz565.4108_rt6.12	6.12	565.4107737
Broad_HP_mz648.0622_rt6.12	6.12	648.062168199999
Broad_HP_mz274.0854_rt6.67	6.67	274.085446699999
Broad_HP_mz224.1644_rt7.27	7.27	224.164362299999
Broad_HP_mz759.5503_rt7.15	7.15	759.5503492
Broad_HP_mz182.048_rt7.21	7.21	182.0479684
Broad_HP_mz202.1184_rt7.74	7.74	202.118445299999
Broad_HP_mz198.0639_rt7.89	7.89	198.0638503
Broad_HP_mz207.9771_rt7.87	7.87	207.977113699999
Broad_HP_mz585.2837_rt7.98	7.98	585.283703299999
Broad_HP_mz230.1498_rt8.41	8.41	230.1497826
Broad_HP_mz238.0453_rt8.38	8.38	238.0453402
Broad_HP_mz143.0815_rt9.48	9.48	143.0814503
Broad_HP_mz726.6592_rt1.6	1.6	726.6591776
Broad_HP_mz640.5142_rt1.63	1.63	640.5142121
Broad_HP_mz149.0231_rt1.66	1.66	149.0231143
Broad_HP_mz475.2969_rt1.74	1.74	475.2969309
Broad_HP_mz336.2719_rt1.73	1.73	336.2718684
Broad_HP_mz673.6029_rt1.76	1.76	673.6029012
Broad_HP_mz520.384_rt1.78	1.78	520.3840439
Broad_HP_mz452.3576_rt1.87	1.87	452.357556999999
Broad_HP_mz780.619_rt1.87	1.87	780.619035299999
Broad_HP_mz306.2789_rt2.05	2.04999999999999	306.2788873
Broad_HP_mz336.2015_rt1.97	1.97	336.2014889
Broad_HP_mz271.1538_rt1.97	1.97	271.153832099999
Broad_HP_mz344.2431_rt2.05	2.04999999999999	344.2430693
Broad_HP_mz303.2277_rt2.64	2.64	303.2276883
Broad_HP_mz217.0566_rt3.1	3.1	217.0566297
Broad_HP_mz146.06_rt4	4	146.059999
Broad_HP_mz738.5266_rt4.51	4.51	738.5265854
Broad_HP_mz280.2018_rt4.81	4.80999999999999	280.201836899999
Broad_HP_mz692.5224_rt5.42	5.42	692.522437999999
Broad_HP_mz371.7822_rt5.76	5.76	371.7822267
Broad_HP_mz275.0387_rt5.78	5.78	275.038704
Broad_HP_mz214.1548_rt5.71	5.71	214.154845599999
Broad_HP_mz72.0798_rt6.21	6.21	72.07976481
Broad_HP_mz474.3572_rt6.42	6.42	474.3572155
Broad_HP_mz207.1126_rt6.87	6.87	207.1126304
Broad_HP_mz594.3767_rt7.46	7.46	594.3766834
Broad_HP_mz232.1291_rt7.51	7.51	232.1290669
Broad_HP_mz451.2148_rt7.36	7.36	451.214784399999
Broad_HP_mz184.1079_rt7.52	7.52	184.1079096
Broad_HP_mz213.0747_rt9.15	9.15	213.0746784
Broad_HP_mz336.224_rt9.17	9.17	336.223959499999
Broad_HP_mz283.1399_rt9.94	9.94	283.139896599999
Broad_HP_mz783.8013_rt10.44	10.44	783.8012902
Broad_HP_mz675.8677_rt10.82	10.82	675.8676636
Broad_HP_mz288.9219_rt15.78	15.78	288.9219413
Broad_HP_mz764.5742_rt1.59	1.59	764.574158
Broad_HP_mz394.3331_rt1.63	1.63	394.333066299999
Broad_HP_mz776.5607_rt1.65	1.65	776.560654699999
Broad_HP_mz540.3894_rt1.73	1.73	540.389357399999
Broad_HP_mz590.426_rt1.72	1.72	590.4260109
Broad_HP_mz687.3021_rt1.81	1.81	687.302071599999
Broad_HP_mz147.0803_rt1.84	1.84	147.0803251
Broad_HP_mz508.4361_rt1.89	1.89	508.4360757
Broad_HP_mz725.6162_rt2.01	2.00999999999999	725.616150199999
Broad_HP_mz548.4261_rt2.04	2.04	548.4261188
Broad_HP_mz666.0543_rt2.15	2.15	666.0542817
Broad_HP_mz296.1854_rt2.55	2.54999999999999	296.185396
Broad_HP_mz573.4079_rt5.16	5.16	573.4079258
Broad_HP_mz363.3005_rt5.63	5.63	363.300466599999
Broad_HP_mz340.2593_rt5.9	5.9	340.259286999999
Broad_HP_mz550.4051_rt5.9	5.9	550.4050942
Broad_HP_mz196.1443_rt6.39	6.39	196.1442776
Broad_HP_mz585.2879_rt7.05	7.05	585.2879368
Broad_HP_mz329.9969_rt7.03	7.03	329.99686
Broad_HP_mz147.0956_rt7.21	7.21	147.0956291
Broad_HP_mz285.217_rt7.39	7.39	285.217032899999
Broad_HP_mz780.6394_rt7.61	7.61	780.639424699999
Broad_HP_mz292.9337_rt7.84	7.84	292.9337325
Broad_HP_mz241.0947_rt8.2	8.19999999999999	241.0947491
Broad_HP_mz94.0449_rt8.59	8.59	94.0448728399999
Broad_HP_mz152.0323_rt8.58	8.58	152.0322798
Broad_HP_mz786.4427_rt9.44	9.44	786.442736399999
Broad_HP_mz347.1672_rt9.46	9.46	347.1672211
Broad_HP_mz214.1436_rt10.85	10.85	214.1436329
Broad_HP_mz673.7329_rt10.52	10.52	673.7329269
Broad_HP_mz368.2291_rt12.5	12.5	368.229099799999
Broad_HP_mz454.3677_rt1.7	1.7	454.3677432
Broad_HP_mz459.3314_rt1.73	1.73	459.331423799999
Broad_HP_mz630.4569_rt1.73	1.73	630.456860099999
Broad_HP_mz281.1746_rt1.92	1.92	281.174555899999
Broad_HP_mz262.1647_rt1.87	1.87	262.164720499999
Broad_HP_mz369.1693_rt1.95	1.95	369.1693253
Broad_HP_mz548.9279_rt2.05	2.04999999999999	548.9278878
Broad_HP_mz435.3678_rt2.44	2.44	435.367758999999
Broad_HP_mz510.3999_rt2.56	2.56	510.399931499999
Broad_HP_mz744.5828_rt3.68	3.68	744.5827898
Broad_HP_mz326.1978_rt3.82	3.82	326.197830899999
Broad_HP_mz570.9409_rt4.24	4.24	570.9408733
Broad_HP_mz648.4314_rt4.48	4.48	648.431434299999
Broad_HP_mz661.1729_rt5.02	5.01999999999999	661.172914699999
Broad_HP_mz741.5542_rt5.76	5.76	741.554196199999
Broad_HP_mz284.1856_rt5.86	5.86	284.1856285
Broad_HP_mz174.185_rt6.11	6.11	174.1850163
Broad_HP_mz179.1177_rt6.27	6.27	179.1177379
Broad_HP_mz286.201_rt6.46	6.46	286.2010376
Broad_HP_mz133.08_rt7.46	7.46	133.0799689
Broad_HP_mz277.1392_rt9.5	9.5	277.139233999999
Broad_HP_mz381.6218_rt13.79	13.79	381.621845899999
Broad_HP_mz666.5662_rt1.58	1.58	666.5661837
Broad_HP_mz756.5041_rt1.6	1.6	756.5041293
Broad_HP_mz436.3932_rt1.61	1.61	436.3932495
Broad_HP_mz306.279_rt1.73	1.73	306.2789909
Broad_HP_mz618.3485_rt1.84	1.84	618.348467099999
Broad_HP_mz446.2535_rt1.88	1.88	446.2535231
Broad_HP_mz327.2892_rt1.86	1.86	327.2892289
Broad_HP_mz550.5464_rt1.88	1.88	550.546436699999
Broad_HP_mz780.5896_rt5.65	5.65	780.589634
Broad_HP_mz225.1596_rt5.79	5.79	225.1595923
Broad_HP_mz482.4199_rt6.36	6.36	482.4199494
Broad_HP_mz440.3729_rt6.45	6.45	440.3729118
Broad_HP_mz367.1208_rt6.68	6.68	367.1208123
Broad_HP_mz216.1342_rt7.37	7.37	216.134164599999
Broad_HP_mz738.1745_rt7.57	7.57	738.1745325
Broad_HP_mz212.128_rt7.91	7.91	212.1279719
Broad_HP_mz314.057_rt9.31	9.31	314.0569588
Broad_HP_mz404.2634_rt11.09	11.09	404.2634193
Broad_HP_mz124.998_rt10.47	10.47	124.9979751
Broad_HP_mz384.5817_rt10.81	10.81	384.581710999999
Broad_HP_mz632.6335_rt1.65	1.65	632.633468099999
Broad_HP_mz381.336_rt1.7	1.7	381.335957599999
Broad_HP_mz397.3307_rt1.73	1.73	397.3307315
Broad_HP_mz295.101_rt1.75	1.75	295.1010278
Broad_HP_mz658.4521_rt1.7	1.7	658.4520985
Broad_HP_mz383.279_rt1.8	1.8	383.2789545
Broad_HP_mz316.1753_rt1.87	1.87	316.175267799999
Broad_HP_mz462.4303_rt1.89	1.89	462.4302604
Broad_HP_mz415.3891_rt2.07	2.06999999999999	415.3890991
Broad_HP_mz713.5656_rt3.62	3.62	713.5655824
Broad_HP_mz678.463_rt5.64	5.64	678.463041399999
Broad_HP_mz192.1381_rt7.45	7.45	192.1381256
Broad_HP_mz234.0018_rt8.34	8.34	234.0017727
Broad_HP_mz228.1593_rt8.55	8.55	228.1593168
Broad_HP_mz585.83_rt9.22	9.22	585.8299998
Broad_HP_mz325.1522_rt9.38	9.38	325.152207499999
Broad_HP_mz711.8814_rt9.55	9.55	711.8814048
Broad_HP_mz187.1552_rt9.42	9.42	187.1551627
Broad_HP_mz267.1105_rt9.61	9.61	267.1104852
Broad_HP_mz578.6529_rt10.97	10.97	578.6529067
Broad_HP_mz774.9741_rt11.25	11.25	774.974068699999
Broad_HP_mz652.4992_rt1.84	1.84	652.4992223
Broad_HP_mz357.1906_rt1.87	1.87	357.1905509
Broad_HP_mz504.2591_rt1.91	1.91	504.2591238
Broad_HP_mz338.3308_rt1.77	1.77	338.330796299999
Broad_HP_mz613.0514_rt2.17	2.17	613.051359899999
Broad_HP_mz300.2015_rt2.41	2.41	300.201453899999
Broad_HP_mz302.1385_rt2.93	2.93	302.1385162
Broad_HP_mz541.9201_rt4.13	4.13	541.920057899999
Broad_HP_mz328.2593_rt4.39	4.38999999999999	328.259256499999
Broad_HP_mz290.2476_rt5.79	5.79	290.2475706
Broad_HP_mz712.494_rt5.89	5.89	712.493997599999
Broad_HP_mz786.5614_rt6.53	6.53	786.5614484
Broad_HP_mz238.1071_rt7.14	7.14	238.107148499999
Broad_HP_mz753.1359_rt7.59	7.59	753.1359145
Broad_HP_mz186.1079_rt8.23	8.23	186.1079014
Broad_HP_mz221.1696_rt8.78	8.77999999999999	221.169573
Broad_HP_mz291.9763_rt8.59	8.59	291.9763044
Broad_HP_mz343.5437_rt9.53	9.52999999999999	343.543707499999
Broad_HP_mz197.1284_rt10.94	10.94	197.128361299999
Broad_HP_mz584.3481_rt11.22	11.22	584.3480551
Broad_HP_mz425.2874_rt1.7	1.7	425.287420199999
Broad_HP_mz317.1772_rt1.7	1.7	317.177188199999
Broad_HP_mz318.2273_rt1.82	1.82	318.227281899999
Broad_HP_mz504.2802_rt1.85	1.85	504.2802052
Broad_HP_mz127.0752_rt1.87	1.87	127.0751856
Broad_HP_mz598.4885_rt3.76	3.76	598.488519099999
Broad_HP_mz213.1596_rt3.77	3.77	213.159575899999
Broad_HP_mz603.5346_rt4.46	4.46	603.534624099999
Broad_HP_mz480.836_rt5.4	5.4	480.836009699999
Broad_HP_mz620.4648_rt5.42	5.42	620.464756699999
Broad_HP_mz185.1646_rt7.41	7.41	185.164614
Broad_HP_mz244.1291_rt7.52	7.52	244.1290521
Broad_HP_mz687.3197_rt7.75	7.75	687.3196979
Broad_HP_mz520.3162_rt7.81	7.81	520.3162075
Broad_HP_mz219.0974_rt7.87	7.87	219.097373699999
Broad_HP_mz181.0971_rt10.11	10.11	181.097058199999
Broad_HP_mz311.0661_rt9.73	9.73	311.0661084
Broad_HP_mz214.6468_rt11.44	11.44	214.6468376
Broad_HP_mz626.5708_rt1.59	1.59	626.5707893
Broad_HP_mz712.5718_rt1.6	1.6	712.5718061
Broad_HP_mz723.6606_rt1.94	1.94	723.6605561
Broad_HP_mz504.3998_rt3.69	3.69	504.399849899999
Broad_HP_mz249.1068_rt6.5	6.5	249.1067542
Broad_HP_mz424.8677_rt6.84	6.84	424.867690299999
Broad_HP_mz652.4109_rt7.5	7.5	652.4109468
Broad_HP_mz157.097_rt7.49	7.49	157.0970349
Broad_HP_mz685.3904_rt8.52	8.52	685.3903533
Broad_HP_mz519.7811_rt8.72	8.72	519.781142599999
Broad_HP_mz698.4836_rt1.7	1.7	698.4836004
Broad_HP_mz276.1803_rt1.87	1.87	276.180341699999
Broad_HP_mz388.2974_rt1.95	1.95	388.2973971
Broad_HP_mz548.4062_rt2.05	2.04999999999999	548.4062386
Broad_HP_mz325.1709_rt6	6	325.1708535
Broad_HP_mz302.1959_rt6.48	6.48	302.195888299999
Broad_HP_mz581.2046_rt8.33	8.33	581.204553899999
Broad_HP_mz185.9887_rt8.49	8.49	185.9886568
Broad_HP_mz779.4279_rt11.4	11.4	779.427904799999
Broad_HP_mz472.3629_rt1.71	1.71	472.362903
Broad_HP_mz324.2015_rt1.97	1.97	324.2014629
Broad_HP_mz570.9227_rt5.83	5.83	570.9226683
Broad_HP_mz308.3139_rt5.51	5.51	308.3139468
Broad_HP_mz668.4677_rt6.91	6.91	668.4676745
Broad_HP_mz206.0399_rt7.43	7.43	206.0399094
Broad_HP_mz180.0032_rt7.54	7.54	180.0032232
Broad_HP_mz608.835_rt11.66	11.66	608.835008799999
Broad_HP_mz454.9675_rt12.12	12.12	454.9675189
Broad_HP_mz556.4569_rt1.7	1.7	556.456920699999
Broad_HP_mz546.3271_rt1.85	1.85	546.327106699999
Broad_HP_mz327.18_rt1.87	1.87	327.180006699999
Broad_HP_mz468.2437_rt2.04	2.04	468.2436971
Broad_HP_mz693.5306_rt2.04	2.04	693.530625999999
Broad_HP_mz419.0518_rt2.13	2.13	419.051823399999
Broad_HP_mz189.0479_rt2.52	2.52	189.0479036
Broad_HP_mz650.4935_rt4.37	4.37	650.4934778
Broad_HP_mz245.1858_rt4.41	4.41	245.1857663
Broad_HP_mz536.3896_rt4.83	4.83	536.3896114
Broad_HP_mz638.5868_rt5.25	5.25	638.5867984
Broad_HP_mz309.1816_rt6.32	6.32	309.181576899999
Broad_HP_mz617.3565_rt6.32	6.32	617.3564922
Broad_HP_mz206.1286_rt6.36	6.36	206.1286037
Broad_HP_mz750.6005_rt6.77	6.77	750.600459699999
Broad_HP_mz365.2771_rt6.88	6.88	365.277119299999
Broad_HP_mz685.5637_rt7.15	7.15	685.563706099999
Broad_HP_mz185.124_rt11.94	11.94	185.1240012
Broad_HP_mz269.1648_rt1.84	1.84	269.164750799999
Broad_HP_mz749.5318_rt2.08	2.08	749.5317925
Broad_HP_mz470.5577_rt2.14	2.14	470.5576917
Broad_HP_mz478.2201_rt3.99	3.99	478.2200829
Broad_HP_mz744.2349_rt4.95	4.95	744.2348917
Broad_HP_mz191.066_rt8.13	8.13	191.066004999999
Broad_HP_mz155.0301_rt8.59	8.59	155.0300506
Broad_HP_mz83.0374_rt8.59	8.59	83.0373629799999
Broad_HP_mz462.8111_rt9.38	9.38	462.8111298
Broad_HP_mz182.1174_rt9.12	9.11999999999999	182.1174114
Broad_HP_mz712.9153_rt10.14	10.14	712.9153297
Broad_HP_mz465.3473_rt1.65	1.65	465.347277299999
Broad_HP_mz435.359_rt1.69	1.69	435.3589672
Broad_HP_mz508.4567_rt1.95	1.95	508.456746099999
Broad_HP_mz490.8858_rt2.04	2.04	490.8858338
Broad_HP_mz282.1368_rt4.26	4.26	282.136814
Broad_HP_mz266.1862_rt4.32	4.32	266.1862014
Broad_HP_mz491.3356_rt6.21	6.21	491.335559999999
Broad_HP_mz703.3652_rt7.26	7.26	703.3652438
Broad_HP_mz518.3008_rt7.56	7.56	518.300764699999
Broad_HP_mz201.1345_rt7.88	7.88	201.134474399999
Broad_HP_mz727.4077_rt8.61	8.61	727.4077478
Broad_HP_mz364.2453_rt9.05	9.05	364.245287
Broad_HP_mz157.0971_rt9.12	9.11999999999999	157.0970514
Broad_HP_mz796.5296_rt1.66	1.66	796.529629699999
Broad_HP_mz712.499_rt1.7	1.7	712.4990479
Broad_HP_mz574.3192_rt1.71	1.71	574.319161099999
Broad_HP_mz404.2064_rt1.95	1.95	404.2064199
Broad_HP_mz578.4365_rt4.63	4.63	578.436546799999
Broad_HP_mz781.6565_rt7.57	7.57	781.65652
Broad_HP_mz260.01_rt8.59	8.59	260.0099993
Broad_HP_mz512.4154_rt1.82	1.82	512.415438699999
Broad_HP_mz363.3101_rt1.9	1.9	363.310142699999
Broad_HP_mz247.2015_rt2.58	2.58	247.201472
Broad_HP_mz239.1643_rt2.83	2.83	239.164275699999
Broad_HP_mz527.4025_rt5.46	5.46	527.402465099999
Broad_HP_mz114.0772_rt7.22	7.22	114.0771655
Broad_HP_mz262.1922_rt7.54	7.54	262.1921502
Broad_HP_mz226.1046_rt8.74	8.74	226.104604599999
Broad_HP_mz439.3777_rt1.72	1.72	439.377725699999
Broad_HP_mz469.352_rt1.74	1.74	469.3520373
Broad_HP_mz550.2858_rt1.84	1.84	550.285756799999
Broad_HP_mz606.9696_rt2.04	2.04	606.9695549
Broad_HP_mz550.3502_rt7.25	7.25	550.3501708
Broad_HP_mz268.9603_rt8.59	8.59	268.9603066
Broad_HP_mz326.1821_rt9.21	9.21	326.1821037
Broad_HP_mz94.065_rt9.2	9.19999999999999	94.0649515199999
Broad_HP_mz408.2225_rt1.87	1.87	408.222507399999
Broad_HP_mz773.5324_rt2.04	2.04	773.5324355
Broad_HP_mz387.18_rt2.42	2.42	387.180026399999
Broad_HP_mz469.3607_rt4.51	4.51	469.3607453
Broad_HP_mz632.1712_rt5.4	5.4	632.171201999999
Broad_HP_mz508.3585_rt5.76	5.76	508.3585069
Broad_HP_mz322.274_rt5.94	5.94	322.273953199999
Broad_HP_mz580.9173_rt6.33	6.33	580.9172607
Broad_HP_mz316.2226_rt6.35	6.35	316.2226302
Broad_HP_mz647.5122_rt7.35	7.35	647.5121681
Broad_HP_mz385.1442_rt7.3	7.3	385.1442225
Broad_HP_mz349.2331_rt8.8	8.8	349.233144799999
Broad_HP_mz427.2227_rt10.2	10.1999999999999	427.2227113
Broad_HP_mz176.1231_rt11.94	11.94	176.123068399999
Broad_HP_mz329.1593_rt1.69	1.69	329.159280599999
Broad_HP_mz534.4729_rt1.7	1.7	534.472928099999
Broad_HP_mz401.3412_rt1.88	1.88	401.341198299999
Broad_HP_mz645.6287_rt1.95	1.95	645.628728199999
Broad_HP_mz723.0531_rt2.04	2.04	723.053117199999
Broad_HP_mz635.4885_rt2.96	2.96	635.4885318
Broad_HP_mz606.9698_rt4.06	4.05999999999999	606.969848599999
Broad_HP_mz636.3868_rt5.8	5.8	636.3867506
Broad_HP_mz661.5277_rt5.86	5.86	661.5276503
Broad_HP_mz190.1006_rt6.74	6.74	190.1006303
Broad_HP_mz263.1112_rt9.17	9.17	263.1112337
Broad_HP_mz460.2328_rt1.76	1.76	460.232813
Broad_HP_mz161.1322_rt1.77	1.77	161.1322193
Broad_HP_mz425.4099_rt2.04	2.04	425.409863299999
Broad_HP_mz615.4549_rt6.08	6.08	615.4548644
Broad_HP_mz602.4288_rt6.47	6.47	602.428793
Broad_HP_mz217.1545_rt9.23	9.23	217.1545402
Broad_HP_mz726.5149_rt1.67	1.67	726.514868299999
Broad_HP_mz383.3265_rt1.94	1.94	383.3264694
Broad_HP_mz724.5142_rt1.94	1.94	724.514196699999
Broad_HP_mz268.1308_rt2.48	2.48	268.1308202
Broad_HP_mz757.5376_rt4.16	4.16	757.5375801
Broad_HP_mz530.3897_rt4.46	4.46	530.3896743
Broad_HP_mz295.1507_rt6.13	6.13	295.1507144
Broad_HP_mz617.0982_rt6.29	6.29	617.098224899999
Broad_HP_mz231.2065_rt6.42	6.42	231.2065464
Broad_HP_mz608.3849_rt7.27	7.27	608.3848781
Broad_HP_mz426.1289_rt7.78	7.78	426.1288759
Broad_HP_mz185.1521_rt10.88	10.88	185.1520862
Broad_HP_mz466.2738_rt1.73	1.73	466.2737515
Broad_HP_mz590.3534_rt1.86	1.86	590.3534186
Broad_HP_mz321.227_rt2.03	2.02999999999999	321.226987599999
Broad_HP_mz148.112_rt5.74	5.74	148.1119591
Broad_HP_mz296.1255_rt5.73	5.73	296.1255107
Broad_HP_mz678.1767_rt5.85	5.85	678.1767319
Broad_HP_mz662.5118_rt6.66	6.66	662.511755699999
